,player,hits,team,def_rank,games_played,1_hits_count,2_hits_count,3_hits_count,4_hits_count
14242,Wilmer Flores,0.0,CIN,4.0,1,0,0,0,0
14243,Ben Rice,1.0,DET,6.0,1,1,0,0,0
14244,Patrick Bailey,0.0,CIN,4.0,1,0,0,0,0
14245,Aaron Judge,2.0,DET,6.0,1,1,1,0,0
14246,Tyler Fitzgerald,1.0,CIN,4.0,1,1,0,0,0
14247,Jazz Chisholm Jr.,0.0,DET,6.0,1,0,0,0,0
14248,Lawrence Butler,1.0,SDP,3.0,1,1,0,0,0
14249,Anthony Volpe,0.0,DET,6.0,1,0,0,0,0
14250,Brent Rooker,0.0,SDP,3.0,1,0,0,0,0
14251,Austin Wells,0.0,DET,6.0,1,0,0,0,0
14252,Tyler Soderstrom,2.0,SDP,3.0,1,1,1,0,0
14253,Jasson Dominguez,0.0,DET,6.0,1,0,0,0,0
14254,Shea Langeliers,1.0,SDP,3.0,1,1,0,0,0
14255,Trent Grisham,0.0,DET,6.0,1,0,0,0,0
14256,JJ Bleday,1.0,SDP,3.0,1,1,0,0,0
14257,Oswald Peraza,0.0,DET,6.0,1,0,0,0,0
14258,Miguel Andujar,1.0,SDP,3.0,1,1,0,0,0
14259,Jacob Wilson,2.0,SDP,3.0,1,1,1,0,0
14260,Max Schuemann,0.0,SDP,3.0,1,0,0,0,0
14261,Gio Urshela,0.0,SDP,3.0,1,0,0,0,0
14262,Seth Brown,0.0,SDP,3.0,1,0,0,0,0
14263,Luis Urias,0.0,SDP,3.0,1,0,0,0,0
14264,Max Muncy,2.0,SDP,3.0,1,1,1,0,0
14265,Max Muncy,2.0,SDP,3.0,1,1,1,0,0
14266,Justyn-Henry Malloy,0.0,NYY,1.0,1,0,0,0,0
14267,Kerry Carpenter,1.0,NYY,1.0,1,1,0,0,0
14268,Xavier Edwards,1.0,NYM,7.0,1,1,0,0,0
14269,Riley Greene,0.0,NYY,1.0,1,0,0,0,0
14270,Kyle Stowers,0.0,NYM,7.0,1,0,0,0,0
14271,Spencer Torkelson,2.0,NYY,1.0,1,1,1,0,0
14272,Dane Myers,0.0,NYM,7.0,1,0,0,0,0
14273,Colt Keith,1.0,NYY,1.0,1,1,0,0,0
14274,Matt Mervis,0.0,NYM,7.0,1,0,0,0,0
14275,Zach McKinstry,2.0,NYY,1.0,1,1,1,0,0
14276,Eric Wagaman,0.0,NYM,7.0,1,0,0,0,0
14277,Dillon Dingler,2.0,NYY,1.0,1,1,1,0,0
14278,Griffin Conine,1.0,NYM,7.0,1,1,0,0,0
14279,Trey Sweeney,0.0,NYY,1.0,1,0,0,0,0
14280,Otto Lopez,1.0,NYM,7.0,1,1,0,0,0
14281,Javier Baez,1.0,NYY,1.0,1,1,0,0,0
14282,Derek Hill,1.0,NYM,7.0,1,1,0,0,0
14283,Graham Pauley,0.0,NYM,7.0,1,0,0,0,0
14284,Javier Sanoja,2.0,NYM,7.0,1,1,1,0,0
14285,Victor Scott II,2.0,PIT,15.0,1,1,1,0,0
14286,Willson Contreras,0.0,PIT,15.0,1,0,0,0,0
14287,Brendan Donovan,2.0,PIT,15.0,1,1,1,0,0
14288,Nolan Arenado,0.0,PIT,15.0,1,0,0,0,0
14289,Alec Burleson,1.0,PIT,15.0,1,1,0,0,0
14290,Jordan Walker,0.0,PIT,15.0,1,0,0,0,0
14291,Pedro Pages,1.0,PIT,15.0,1,1,0,0,0
14292,Michael Siani,0.0,PIT,15.0,1,0,0,0,0
14293,Masyn Winn,1.0,PIT,15.0,1,1,0,0,0
14294,Alex Call,1.0,LAD,14.0,1,1,0,0,0
14295,James Wood,3.0,LAD,14.0,1,1,1,1,0
14296,Taylor Ward,0.0,TBR,13.0,1,0,0,0,0
14297,Keibert Ruiz,2.0,LAD,14.0,1,1,1,0,0
14298,Luis Rengifo,1.0,TBR,13.0,1,1,0,0,0
14299,Riley Adams,0.0,LAD,14.0,1,0,0,0,0
14300,Mike Trout,0.0,TBR,13.0,1,0,0,0,0
14301,Nathaniel Lowe,0.0,LAD,14.0,1,0,0,0,0
14302,Jorge Soler,1.0,TBR,13.0,1,1,0,0,0
14303,Amed Rosario,1.0,LAD,14.0,1,1,0,0,0
14304,Travis d'Arnaud,1.0,TBR,13.0,1,1,0,0,0
14305,Luis Garcia Jr.,0.0,LAD,14.0,1,0,0,0,0
14306,Nolan Schanuel,1.0,TBR,13.0,1,1,0,0,0
14307,Paul DeJong,0.0,LAD,14.0,1,0,0,0,0
14308,Kyren Paris,1.0,TBR,13.0,1,1,0,0,0
14309,Jo Adell,0.0,TBR,13.0,1,0,0,0,0
14310,Jacob Young,2.0,LAD,14.0,1,1,1,0,0
14311,Tim Anderson,0.0,TBR,13.0,1,0,0,0,0
14312,Logan O'Hoppe,1.0,TBR,13.0,1,1,0,0,0
14313,Kevin Newman,0.0,TBR,13.0,1,0,0,0,0
14314,Trea Turner,1.0,ATL,8.0,1,1,0,0,0
14315,Bryce Harper,1.0,ATL,8.0,1,1,0,0,0
14316,Alec Bohm,1.0,ATL,8.0,1,1,0,0,0
14317,Kyle Schwarber,3.0,ATL,8.0,1,1,1,1,0
14318,Nick Castellanos,3.0,ATL,8.0,1,1,1,1,0
14319,J.T. Realmuto,0.0,ATL,8.0,1,0,0,0,0
14320,Edmundo Sosa,0.0,ATL,8.0,1,0,0,0,0
14321,Brandon Marsh,0.0,ATL,8.0,1,0,0,0,0
14322,Bryson Stott,0.0,ATL,8.0,1,0,0,0,0
14323,Johan Rojas,0.0,ATL,8.0,1,0,0,0,0
14324,Max Kepler,0.0,ATL,8.0,1,0,0,0,0
14325,Byron Buxton,0.0,KCR,11.0,1,0,0,0,0
14326,Ryan Jeffers,1.0,KCR,11.0,1,1,0,0,0
14327,DaShawn Keirsey Jr.,0.0,KCR,11.0,1,0,0,0,0
14328,Christian Vazquez,0.0,KCR,11.0,1,0,0,0,0
14329,Trevor Larnach,1.0,KCR,11.0,1,1,0,0,0
14330,Carlos Correa,2.0,KCR,11.0,1,1,1,0,0
14331,Jose Miranda,0.0,KCR,11.0,1,0,0,0,0
14332,Matt Wallner,0.0,KCR,11.0,1,0,0,0,0
14333,Ty France,1.0,KCR,11.0,1,1,0,0,0
14334,Edouard Julien,1.0,KCR,11.0,1,1,0,0,0
14335,Harrison Bader,1.0,KCR,11.0,1,1,0,0,0
14336,Mickey Gasper,0.0,KCR,11.0,1,0,0,0,0
14337,Jonathan India,0.0,MIN,9.0,1,0,0,0,0
14338,Bobby Witt Jr.,1.0,MIN,9.0,1,1,0,0,0
14339,Vinnie Pasquantino,0.0,MIN,9.0,1,0,0,0,0
14340,Salvador Perez,0.0,MIN,9.0,1,0,0,0,0
14341,Michael Massey,1.0,MIN,9.0,1,1,0,0,0
14342,Mark Canha,0.0,MIN,9.0,1,0,0,0,0
14343,Hunter Renfroe,0.0,MIN,9.0,1,0,0,0,0
14344,MJ Melendez,0.0,MIN,9.0,1,0,0,0,0
14345,Maikel Garcia,0.0,MIN,9.0,1,0,0,0,0
14346,Kyle Isbel,1.0,MIN,9.0,1,1,0,0,0
14347,Ian Happ,0.0,TEX,5.0,1,0,0,0,0
14348,Seiya Suzuki,3.0,TEX,5.0,1,1,1,1,0
14349,Kyle Tucker,2.0,TEX,5.0,1,1,1,0,0
14350,Justin Turner,1.0,TEX,5.0,1,1,0,0,0
14351,Jon Berti,0.0,TEX,5.0,1,0,0,0,0
14352,Dansby Swanson,2.0,TEX,5.0,1,1,1,0,0
14353,Nico Hoerner,1.0,TEX,5.0,1,1,0,0,0
14354,Pete Crow-Armstrong,3.0,SFG,10.0,1,1,1,1,0
14355,Matt Shaw,0.0,TEX,5.0,1,0,0,0,0
14356,Brenton Doyle,1.0,MIL,12.0,1,1,0,0,0
14357,Ezequiel Tovar,0.0,MIL,12.0,1,0,0,0,0
14358,Kris Bryant,0.0,MIL,12.0,1,0,0,0,0
14359,Kyle Farmer,0.0,MIL,12.0,1,0,0,0,0
14360,Michael Toglia,1.0,MIL,12.0,1,1,0,0,0
14361,Zac Veen,1.0,MIL,12.0,1,1,0,0,0
14362,Jacob Stallings,0.0,MIL,12.0,1,0,0,0,0
14363,Mickey Moniak,1.0,MIL,12.0,1,1,0,0,0
14364,Sean Bouchard,0.0,MIL,12.0,1,0,0,0,0
14365,TJ Friedl,0.0,SFG,10.0,1,0,0,0,0
14366,Blake Dunn,1.0,SFG,10.0,1,1,0,0,0
14367,Elly De La Cruz,0.0,SFG,10.0,1,0,0,0,0
14368,Gavin Lux,2.0,SFG,10.0,1,1,1,0,0
14369,Santiago Espinal,0.0,SFG,10.0,1,0,0,0,0
14370,Christian Encarnacion-Strand,1.0,SFG,10.0,1,1,0,0,0
14371,Jeimer Candelario,0.0,SFG,10.0,1,0,0,0,0
14372,Dylan Moore,0.0,HOU,2.0,1,0,0,0,0
14373,Spencer Steer,2.0,SFG,10.0,1,1,1,0,0
14374,Julio Rodriguez,0.0,HOU,2.0,1,0,0,0,0
14375,Jake Fraley,2.0,SFG,10.0,1,1,1,0,0
14376,Cal Raleigh,1.0,HOU,2.0,1,1,0,0,0
14377,Jose Trevino,0.0,SFG,10.0,1,0,0,0,0
14378,Randy Arozarena,1.0,HOU,2.0,1,1,0,0,0
14379,Mitch Garver,1.0,HOU,2.0,1,1,0,0,0
14380,Donovan Solano,0.0,HOU,2.0,1,0,0,0,0
14381,Dominic Canzone,0.0,HOU,2.0,1,0,0,0,0
14382,Miles Mastrobuoni,0.0,TBR,13.0,1,0,0,0,0
14383,Luke Raley,1.0,HOU,2.0,1,1,0,0,0
14384,Ryan Bliss,1.0,HOU,2.0,1,1,0,0,0
14385,J.P. Crawford,0.0,HOU,2.0,1,0,0,0,0
14386,Heliot Ramos,0.0,CIN,4.0,1,0,0,0,0
14387,Willy Adames,0.0,CIN,4.0,1,0,0,0,0
14388,Jose Iglesias,0.0,LAD,14.0,1,0,0,0,0
14389,Jung Hoo Lee,0.0,CIN,4.0,1,0,0,0,0
14390,Matt Chapman,0.0,CIN,4.0,1,0,0,0,0
14391,Wilmer Flores,0.0,CIN,4.0,1,0,0,0,0
14392,Luis Matos,0.0,CIN,4.0,1,0,0,0,0
14393,Lars Nootbaar,0.0,PIT,15.0,1,0,0,0,0
14394,Casey Schmitt,2.0,CIN,4.0,1,1,1,0,0
14395,Willson Contreras,1.0,PIT,15.0,1,1,0,0,0
14396,Tyler Fitzgerald,0.0,CIN,4.0,1,0,0,0,0
14397,Brendan Donovan,1.0,PIT,15.0,1,1,0,0,0
14398,LaMonte Wade Jr.,0.0,CIN,4.0,1,0,0,0,0
14399,Nolan Arenado,0.0,PIT,15.0,1,0,0,0,0
14400,Sam Huff,2.0,CIN,4.0,1,1,1,0,0
14401,Alec Burleson,1.0,PIT,15.0,1,1,0,0,0
14402,Christian Koss,0.0,CIN,4.0,1,0,0,0,0
14403,Michael Siani,0.0,PIT,15.0,1,0,0,0,0
14404,Patrick Bailey,0.0,CIN,4.0,1,0,0,0,0
14405,Jordan Walker,1.0,PIT,15.0,1,1,0,0,0
14406,Lawrence Butler,1.0,SDP,3.0,1,1,0,0,0
14407,Pedro Pages,1.0,PIT,15.0,1,1,0,0,0
14408,Brent Rooker,0.0,SDP,3.0,1,0,0,0,0
14409,Victor Scott II,1.0,PIT,15.0,1,1,0,0,0
14410,Tyler Soderstrom,1.0,SDP,3.0,1,1,0,0,0
14411,Thomas Saggese,1.0,PIT,15.0,1,1,0,0,0
14412,Max Schuemann,0.0,SDP,3.0,1,0,0,0,0
14413,Luken Baker,0.0,PIT,15.0,1,0,0,0,0
14414,Shea Langeliers,0.0,SDP,3.0,1,0,0,0,0
14415,Masyn Winn,0.0,PIT,15.0,1,0,0,0,0
14416,JJ Bleday,2.0,SDP,3.0,1,1,1,0,0
14417,Xavier Edwards,1.0,NYM,7.0,1,1,0,0,0
14418,Miguel Andujar,2.0,SDP,3.0,1,1,1,0,0
14419,Kyle Stowers,1.0,NYM,7.0,1,1,0,0,0
14420,Jacob Wilson,3.0,SDP,3.0,1,1,1,1,0
14421,Jonah Bride,1.0,NYM,7.0,1,1,0,0,0
14422,Gio Urshela,3.0,SDP,3.0,1,1,1,1,0
14423,Matt Mervis,2.0,NYM,7.0,1,1,1,0,0
14424,Max Muncy,1.0,SDP,3.0,1,1,0,0,0
14425,Dane Myers,2.0,NYM,7.0,1,1,1,0,0
14426,Max Muncy,1.0,SDP,3.0,1,1,0,0,0
14427,Griffin Conine,0.0,NYM,7.0,1,0,0,0,0
14428,Nick Fortes,2.0,NYM,7.0,1,1,1,0,0
14429,Javier Sanoja,1.0,NYM,7.0,1,1,0,0,0
14430,Ben Rice,1.0,DET,6.0,1,1,0,0,0
14431,Aaron Judge,2.0,DET,6.0,1,1,1,0,0
14432,Cody Bellinger,0.0,DET,6.0,1,0,0,0,0
14433,Paul Goldschmidt,2.0,DET,6.0,1,1,1,0,0
14434,Jazz Chisholm Jr.,0.0,DET,6.0,1,0,0,0,0
14435,Anthony Volpe,0.0,DET,6.0,1,0,0,0,0
14436,Jasson Dominguez,0.0,DET,6.0,1,0,0,0,0
14437,Trent Grisham,0.0,DET,6.0,1,0,0,0,0
14438,J.C. Escarra,0.0,DET,6.0,1,0,0,0,0
14439,Pablo Reyes,0.0,DET,6.0,1,0,0,0,0
14440,Austin Wells,0.0,DET,6.0,1,0,0,0,0
14441,Pete Alonso,1.0,MIN,9.0,1,1,0,0,0
14442,Oswaldo Cabrera,2.0,DET,6.0,1,1,1,0,0
14443,Justyn-Henry Malloy,2.0,NYY,1.0,1,1,1,0,0
14444,Andy Ibanez,0.0,NYY,1.0,1,0,0,0,0
14445,Kerry Carpenter,0.0,NYY,1.0,1,0,0,0,0
14446,Riley Greene,1.0,NYY,1.0,1,1,0,0,0
14447,Spencer Torkelson,1.0,NYY,1.0,1,1,0,0,0
14448,Dillon Dingler,1.0,NYY,1.0,1,1,0,0,0
14449,Colt Keith,0.0,NYY,1.0,1,0,0,0,0
14450,Javier Baez,1.0,NYY,1.0,1,1,0,0,0
14451,Ryan Kreidler,0.0,NYY,1.0,1,0,0,0,0
14452,Trey Sweeney,0.0,NYY,1.0,1,0,0,0,0
14453,Zach McKinstry,2.0,NYY,1.0,1,1,1,0,0
14454,Ian Happ,1.0,TEX,5.0,1,1,0,0,0
14455,Kyle Tucker,0.0,TEX,5.0,1,0,0,0,0
14456,Seiya Suzuki,2.0,SFG,10.0,1,1,1,0,0
14457,Michael Busch,1.0,TEX,5.0,1,1,0,0,0
14458,Dansby Swanson,0.0,TEX,5.0,1,0,0,0,0
14459,Nico Hoerner,0.0,TEX,5.0,1,0,0,0,0
14460,Pete Crow-Armstrong,0.0,TEX,5.0,1,0,0,0,0
14461,Matt Shaw,0.0,TEX,5.0,1,0,0,0,0
14462,Lawrence Butler,0.0,SDP,3.0,1,0,0,0,0
14463,Brent Rooker,1.0,SDP,3.0,1,1,0,0,0
14464,Tyler Soderstrom,0.0,SDP,3.0,1,0,0,0,0
14465,TJ Friedl,1.0,SFG,10.0,1,1,0,0,0
14466,Shea Langeliers,0.0,SDP,3.0,1,0,0,0,0
14467,Santiago Espinal,1.0,SFG,10.0,1,1,0,0,0
14468,JJ Bleday,0.0,SDP,3.0,1,0,0,0,0
14469,Noelvi Marte,0.0,SFG,10.0,1,0,0,0,0
14470,Miguel Andujar,0.0,SDP,3.0,1,0,0,0,0
14471,Elly De La Cruz,2.0,SFG,10.0,1,1,1,0,0
14472,Jacob Wilson,1.0,SDP,3.0,1,1,0,0,0
14473,Gavin Lux,1.0,SFG,10.0,1,1,0,0,0
14474,Luis Urias,0.0,SDP,3.0,1,0,0,0,0
14475,Christian Encarnacion-Strand,0.0,SFG,10.0,1,0,0,0,0
14476,Seth Brown,0.0,SDP,3.0,1,0,0,0,0
14477,Will Benson,0.0,SFG,10.0,1,0,0,0,0
14478,Max Schuemann,0.0,SDP,3.0,1,0,0,0,0
14479,Spencer Steer,0.0,SFG,10.0,1,0,0,0,0
14480,Max Muncy,0.0,SDP,3.0,1,0,0,0,0
14481,Jake Fraley,0.0,SFG,10.0,1,0,0,0,0
14482,Max Muncy,0.0,SDP,3.0,1,0,0,0,0
14483,Austin Wynns,1.0,SFG,10.0,1,1,0,0,0
14484,Jacob Hurtubise,0.0,SFG,10.0,1,0,0,0,0
14485,Jose Trevino,0.0,SFG,10.0,1,0,0,0,0
14486,LaMonte Wade Jr.,0.0,CIN,4.0,1,0,0,0,0
14487,Casey Schmitt,0.0,CIN,4.0,1,0,0,0,0
14488,Willy Adames,0.0,CIN,4.0,1,0,0,0,0
14489,Jung Hoo Lee,3.0,CIN,4.0,1,1,1,1,0
14490,Matt Chapman,0.0,CIN,4.0,1,0,0,0,0
14491,Heliot Ramos,0.0,CIN,4.0,1,0,0,0,0
14492,Mike Yastrzemski,2.0,CIN,4.0,1,1,1,0,0
14493,Wilmer Flores,3.0,CIN,4.0,1,1,1,1,0
14494,Patrick Bailey,2.0,CIN,4.0,1,1,1,0,0
14495,Tyler Fitzgerald,2.0,CIN,4.0,1,1,1,0,0
14496,CJ Abrams,1.0,LAD,14.0,1,1,0,0,0
14497,James Wood,0.0,LAD,14.0,1,0,0,0,0
14498,Keibert Ruiz,1.0,LAD,14.0,1,1,0,0,0
14499,Nathaniel Lowe,0.0,LAD,14.0,1,0,0,0,0
14500,Josh Bell,1.0,LAD,14.0,1,1,0,0,0
14501,Jacob Young,0.0,LAD,14.0,1,0,0,0,0
14502,Luis Garcia Jr.,1.0,LAD,14.0,1,1,0,0,0
14503,Alex Call,0.0,LAD,14.0,1,0,0,0,0
14504,Paul DeJong,1.0,LAD,14.0,1,1,0,0,0
14505,Dylan Crews,0.0,LAD,14.0,1,0,0,0,0
14506,Julio Rodriguez,1.0,HOU,2.0,1,1,0,0,0
14507,Jorge Polanco,0.0,HOU,2.0,1,0,0,0,0
14508,Mitch Garver,0.0,HOU,2.0,1,0,0,0,0
14509,Cal Raleigh,0.0,HOU,2.0,1,0,0,0,0
14510,Randy Arozarena,2.0,HOU,2.0,1,1,1,0,0
14511,Luke Raley,0.0,HOU,2.0,1,0,0,0,0
14512,Rowdy Tellez,0.0,HOU,2.0,1,0,0,0,0
14513,Donovan Solano,1.0,HOU,2.0,1,1,0,0,0
14514,Dylan Moore,0.0,HOU,2.0,1,0,0,0,0
14515,Dominic Canzone,0.0,HOU,2.0,1,0,0,0,0
14516,Leo Rivas,0.0,HOU,2.0,1,0,0,0,0
14517,Miles Mastrobuoni,2.0,HOU,2.0,1,1,1,0,0
14518,J.P. Crawford,1.0,HOU,2.0,1,1,0,0,0
14519,Taylor Ward,1.0,TBR,13.0,1,1,0,0,0
14520,Nolan Schanuel,2.0,TBR,13.0,1,1,1,0,0
14521,Mike Trout,1.0,TBR,13.0,1,1,0,0,0
14522,Jorge Soler,1.0,TBR,13.0,1,1,0,0,0
14523,Logan O'Hoppe,0.0,TBR,13.0,1,0,0,0,0
14524,Yoan Moncada,0.0,TBR,13.0,1,0,0,0,0
14525,Nicky Lopez,0.0,TBR,13.0,1,0,0,0,0
14526,Luis Rengifo,0.0,TBR,13.0,1,0,0,0,0
14527,Kyren Paris,2.0,TBR,13.0,1,1,1,0,0
14528,Tim Anderson,0.0,TBR,13.0,1,0,0,0,0
14529,Kevin Newman,0.0,TBR,13.0,1,0,0,0,0
14530,Travis d'Arnaud,0.0,TBR,13.0,1,0,0,0,0
14531,Kyle Schwarber,0.0,ATL,8.0,1,0,0,0,0
14532,Trea Turner,2.0,ATL,8.0,1,1,1,0,0
14533,Bryce Harper,1.0,ATL,8.0,1,1,0,0,0
14534,Alec Bohm,0.0,ATL,8.0,1,0,0,0,0
14535,Max Kepler,2.0,ATL,8.0,1,1,1,0,0
14536,Nick Castellanos,1.0,ATL,8.0,1,1,0,0,0
14537,J.T. Realmuto,1.0,ATL,8.0,1,1,0,0,0
14538,Bryson Stott,2.0,ATL,8.0,1,1,1,0,0
14539,Brandon Marsh,0.0,ATL,8.0,1,0,0,0,0
14540,Matt Wallner,1.0,KCR,11.0,1,1,0,0,0
14541,Willi Castro,0.0,KCR,11.0,1,0,0,0,0
14542,Carlos Correa,1.0,KCR,11.0,1,1,0,0,0
14543,Trevor Larnach,0.0,KCR,11.0,1,0,0,0,0
14544,Ty France,3.0,KCR,11.0,1,1,1,1,0
14545,Edouard Julien,1.0,KCR,11.0,1,1,0,0,0
14546,Harrison Bader,0.0,KCR,11.0,1,0,0,0,0
14547,DaShawn Keirsey Jr.,0.0,KCR,11.0,1,0,0,0,0
14548,Christian Vazquez,1.0,KCR,11.0,1,1,0,0,0
14549,Jonathan India,0.0,MIN,9.0,1,0,0,0,0
14550,Bobby Witt Jr.,1.0,MIN,9.0,1,1,0,0,0
14551,Taylor Ward,3.0,TBR,13.0,1,1,1,1,0
14552,Vinnie Pasquantino,0.0,MIN,9.0,1,0,0,0,0
14553,Nicky Lopez,0.0,TBR,13.0,1,0,0,0,0
14554,Salvador Perez,0.0,MIN,9.0,1,0,0,0,0
14555,Luis Rengifo,1.0,TBR,13.0,1,1,0,0,0
14556,Michael Massey,0.0,MIN,9.0,1,0,0,0,0
14557,Mike Trout,2.0,TBR,13.0,1,1,1,0,0
14558,Hunter Renfroe,0.0,MIN,9.0,1,0,0,0,0
14559,Jorge Soler,1.0,TBR,13.0,1,1,0,0,0
14560,MJ Melendez,0.0,MIN,9.0,1,0,0,0,0
14561,Logan O'Hoppe,3.0,TBR,13.0,1,1,1,1,0
14562,Cavan Biggio,1.0,MIN,9.0,1,1,0,0,0
14563,Nolan Schanuel,1.0,TBR,13.0,1,1,0,0,0
14564,Maikel Garcia,1.0,MIN,9.0,1,1,0,0,0
14565,J.D. Davis,0.0,TBR,13.0,1,0,0,0,0
14566,Kyle Isbel,0.0,MIN,9.0,1,0,0,0,0
14567,Kyren Paris,0.0,TBR,13.0,1,0,0,0,0
14568,Brenton Doyle,1.0,MIL,12.0,1,1,0,0,0
14569,Jo Adell,2.0,TBR,13.0,1,1,1,0,0
14570,Mickey Moniak,0.0,MIL,12.0,1,0,0,0,0
14571,Tim Anderson,1.0,TBR,13.0,1,1,0,0,0
14572,Sean Bouchard,0.0,MIL,12.0,1,0,0,0,0
14573,Ryan McMahon,1.0,MIL,12.0,1,1,0,0,0
14574,Tyler Freeman,0.0,MIL,12.0,1,0,0,0,0
14575,Hunter Goodman,1.0,MIL,12.0,1,1,0,0,0
14576,Kyle Farmer,1.0,MIL,12.0,1,1,0,0,0
14577,Kris Bryant,2.0,MIL,12.0,1,1,1,0,0
14578,Michael Toglia,0.0,MIL,12.0,1,0,0,0,0
14579,Zac Veen,0.0,MIL,12.0,1,0,0,0,0
14580,Matt Wallner,0.0,KCR,11.0,1,0,0,0,0
14581,Willi Castro,1.0,KCR,11.0,1,1,0,0,0
14582,Carlos Correa,0.0,KCR,11.0,1,0,0,0,0
14583,Trevor Larnach,0.0,KCR,11.0,1,0,0,0,0
14584,Ty France,1.0,KCR,11.0,1,1,0,0,0
14585,Ryan Jeffers,1.0,KCR,11.0,1,1,0,0,0
14586,Edouard Julien,1.0,KCR,11.0,1,1,0,0,0
14587,Jose Miranda,0.0,KCR,11.0,1,0,0,0,0
14588,Mickey Gasper,1.0,KCR,11.0,1,1,0,0,0
14589,DaShawn Keirsey Jr.,0.0,KCR,11.0,1,0,0,0,0
14590,Harrison Bader,0.0,KCR,11.0,1,0,0,0,0
14591,Jonathan India,1.0,MIN,9.0,1,1,0,0,0
14592,Bobby Witt Jr.,2.0,MIN,9.0,1,1,1,0,0
14593,Vinnie Pasquantino,1.0,MIN,9.0,1,1,0,0,0
14594,Salvador Perez,1.0,MIN,9.0,1,1,0,0,0
14595,Cavan Biggio,0.0,MIN,9.0,1,0,0,0,0
14596,Tyler Tolbert,0.0,MIN,9.0,1,0,0,0,0
14597,Maikel Garcia,0.0,MIN,9.0,1,0,0,0,0
14598,MJ Melendez,0.0,MIN,9.0,1,0,0,0,0
14599,Freddy Fermin,1.0,MIN,9.0,1,1,0,0,0
14600,Drew Waters,1.0,MIN,9.0,1,1,0,0,0
14601,Brenton Doyle,4.0,MIL,12.0,1,1,1,1,1
14602,Zac Veen,1.0,MIL,12.0,1,1,0,0,0
14603,Kyle Farmer,1.0,MIL,12.0,1,1,0,0,0
14604,Nick Martini,0.0,MIL,12.0,1,0,0,0,0
14605,Sean Bouchard,0.0,MIL,12.0,1,0,0,0,0
14606,Michael Toglia,3.0,MIL,12.0,1,1,1,1,0
14607,Tyler Freeman,0.0,MIL,12.0,1,0,0,0,0
14608,Kyle Schwarber,1.0,ATL,8.0,1,1,0,0,0
14609,Mickey Moniak,1.0,MIL,12.0,1,1,0,0,0
14610,Trea Turner,1.0,ATL,8.0,1,1,0,0,0
14611,Jacob Stallings,0.0,MIL,12.0,1,0,0,0,0
14612,Bryce Harper,0.0,ATL,8.0,1,0,0,0,0
14613,Kris Bryant,0.0,MIL,12.0,1,0,0,0,0
14614,Nick Castellanos,0.0,ATL,8.0,1,0,0,0,0
14615,Hunter Goodman,0.0,MIL,12.0,1,0,0,0,0
14616,Max Kepler,2.0,ATL,8.0,1,1,1,0,0
14617,J.T. Realmuto,2.0,ATL,8.0,1,1,1,0,0
14618,Alec Bohm,0.0,ATL,8.0,1,0,0,0,0
14619,Bryson Stott,1.0,ATL,8.0,1,1,0,0,0
14620,Brandon Marsh,0.0,ATL,8.0,1,0,0,0,0
14621,Edmundo Sosa,0.0,ATL,8.0,1,0,0,0,0
14622,Johan Rojas,0.0,ATL,8.0,1,0,0,0,0
14623,Enmanuel Valdez,0.0,CIN,4.0,1,0,0,0,0
14624,Bryan Reynolds,1.0,CIN,4.0,1,1,0,0,0
14625,Joey Bart,0.0,CIN,4.0,1,0,0,0,0
14626,Tsung-Che Cheng,0.0,CIN,4.0,1,0,0,0,0
14627,Andrew McCutchen,0.0,CIN,4.0,1,0,0,0,0
14628,Alexander Canario,0.0,CIN,4.0,1,0,0,0,0
14629,Endy Rodriguez,1.0,CIN,4.0,1,1,0,0,0
14630,Steven Kwan,1.0,KCR,11.0,1,1,0,0,0
14631,Ke'Bryan Hayes,0.0,CIN,4.0,1,0,0,0,0
14632,Jose Ramirez,1.0,KCR,11.0,1,1,0,0,0
14633,Jack Suwinski,0.0,CIN,4.0,1,0,0,0,0
14634,Carlos Santana,1.0,KCR,11.0,1,1,0,0,0
14635,Tommy Pham,1.0,CIN,4.0,1,1,0,0,0
14636,Kyle Manzardo,0.0,KCR,11.0,1,0,0,0,0
14637,Adam Frazier,1.0,CIN,4.0,1,1,0,0,0
14638,Jhonkensy Noel,0.0,KCR,11.0,1,0,0,0,0
14639,Isiah Kiner-Falefa,0.0,CIN,4.0,1,0,0,0,0
14640,Nolan Jones,1.0,KCR,11.0,1,1,0,0,0
14641,Michael Harris II,1.0,TBR,13.0,1,1,0,0,0
14642,Gabriel Arias,3.0,KCR,11.0,1,1,1,1,0
14643,Austin Riley,2.0,TBR,13.0,1,1,1,0,0
14644,Angel Martinez,3.0,KCR,11.0,1,1,1,1,0
14645,Marcell Ozuna,1.0,TBR,13.0,1,1,0,0,0
14646,Austin Hedges,0.0,KCR,11.0,1,0,0,0,0
14647,Matt Olson,1.0,TBR,13.0,1,1,0,0,0
14648,Brayan Rocchio,1.0,KCR,11.0,1,1,0,0,0
14649,Ozzie Albies,1.0,TBR,13.0,1,1,0,0,0
14650,TJ Friedl,1.0,PIT,15.0,1,1,0,0,0
14651,Bryan De La Cruz,0.0,TBR,13.0,1,0,0,0,0
14652,Blake Dunn,0.0,PIT,15.0,1,0,0,0,0
14653,Jarred Kelenic,1.0,TBR,13.0,1,1,0,0,0
14654,Elly De La Cruz,0.0,PIT,15.0,1,0,0,0,0
